"rid";"minLon";"minLat";"maxLon";"maxLat"
114;3.98992080633549;54.2300215982721;4.07982361411087;54.1401187904968
115;4.07991360691145;54.2300215982721;4.16981641468682;54.1401187904968
116;4.1699064074874;54.2300215982721;4.25980921526278;54.1401187904968
117;4.25989920806335;54.2300215982721;4.34980201583873;54.1401187904968
118;4.34989200863931;54.2300215982721;4.43979481641469;54.1401187904968
119;4.43988480921526;54.2300215982721;4.52978761699064;54.1401187904968
120;4.52987760979122;54.2300215982721;4.61978041756659;54.1401187904968
121;4.61987041036717;54.2300215982721;4.70977321814255;54.1401187904968
122;4.70986321094312;54.2300215982721;4.7997660187185;54.1401187904968
123;4.79985601151908;54.2300215982721;4.88975881929446;54.1401187904968
124;4.88984881209503;54.2300215982721;4.97975161987041;54.1401187904968
125;4.97984161267098;54.2300215982721;5.06974442044636;54.1401187904968
126;5.06983441324694;54.2300215982721;5.15973722102232;54.1401187904968
127;5.15982721382289;54.2300215982721;5.24973002159827;54.1401187904968
128;5.24982001439885;54.2300215982721;5.33972282217422;54.1401187904968
129;5.3398128149748;54.2300215982721;5.42971562275018;54.1401187904968
130;5.42980561555075;54.2300215982721;5.51970842332613;54.1401187904968
131;5.51979841612671;54.2300215982721;5.60970122390209;54.1401187904968
132;5.60979121670266;54.2300215982721;5.69969402447804;54.1401187904968
133;5.69978401727862;54.2300215982721;5.78968682505399;54.1401187904968
134;5.78977681785457;54.2300215982721;5.87967962562995;54.1401187904968
135;5.87976961843052;54.2300215982721;5.9696724262059;54.1401187904968
136;5.96976241900648;54.2300215982721;6.05966522678185;54.1401187904968
137;3;54.1400287976962;3.08990280777538;54.0501259899208
138;3.08999280057595;54.1400287976962;3.17989560835133;54.0501259899208
139;3.17998560115191;54.1400287976962;3.26988840892729;54.0501259899208
140;3.26997840172786;54.1400287976962;3.35988120950324;54.0501259899208
141;3.35997120230382;54.1400287976962;3.44987401007919;54.0501259899208
142;3.44996400287977;54.1400287976962;3.53986681065515;54.0501259899208
143;3.53995680345572;54.1400287976962;3.6298596112311;54.0501259899208
144;3.62994960403168;54.1400287976962;3.71985241180706;54.0501259899208
145;3.71994240460763;54.1400287976962;3.80984521238301;54.0501259899208
146;3.80993520518358;54.1400287976962;3.89983801295896;54.0501259899208
147;3.89992800575954;54.1400287976962;3.98983081353492;54.0501259899208
148;3.98992080633549;54.1400287976962;4.07982361411087;54.0501259899208
149;4.07991360691145;54.1400287976962;4.16981641468682;54.0501259899208
150;4.1699064074874;54.1400287976962;4.25980921526278;54.0501259899208
151;4.25989920806335;54.1400287976962;4.34980201583873;54.0501259899208
152;4.34989200863931;54.1400287976962;4.43979481641469;54.0501259899208
153;4.43988480921526;54.1400287976962;4.52978761699064;54.0501259899208
154;4.52987760979122;54.1400287976962;4.61978041756659;54.0501259899208
155;4.61987041036717;54.1400287976962;4.70977321814255;54.0501259899208
156;4.70986321094312;54.1400287976962;4.7997660187185;54.0501259899208
157;4.79985601151908;54.1400287976962;4.88975881929446;54.0501259899208
158;4.88984881209503;54.1400287976962;4.97975161987041;54.0501259899208
159;4.97984161267098;54.1400287976962;5.06974442044636;54.0501259899208
160;5.06983441324694;54.1400287976962;5.15973722102232;54.0501259899208
161;5.15982721382289;54.1400287976962;5.24973002159827;54.0501259899208
162;5.24982001439885;54.1400287976962;5.33972282217422;54.0501259899208
163;5.3398128149748;54.1400287976962;5.42971562275018;54.0501259899208
164;5.42980561555075;54.1400287976962;5.51970842332613;54.0501259899208
165;5.51979841612671;54.1400287976962;5.60970122390209;54.0501259899208
166;5.60979121670266;54.1400287976962;5.69969402447804;54.0501259899208
167;5.69978401727862;54.1400287976962;5.78968682505399;54.0501259899208
168;5.78977681785457;54.1400287976962;5.87967962562995;54.0501259899208
169;5.87976961843052;54.1400287976962;5.9696724262059;54.0501259899208
170;5.96976241900648;54.1400287976962;6.05966522678185;54.0501259899208
171;3;54.0500359971202;3.08990280777538;53.9601331893449
172;3.08999280057595;54.0500359971202;3.17989560835133;53.9601331893449
173;3.17998560115191;54.0500359971202;3.26988840892729;53.9601331893449
174;3.26997840172786;54.0500359971202;3.35988120950324;53.9601331893449
175;3.35997120230382;54.0500359971202;3.44987401007919;53.9601331893449
176;3.44996400287977;54.0500359971202;3.53986681065515;53.9601331893449
177;3.53995680345572;54.0500359971202;3.6298596112311;53.9601331893449
178;3.62994960403168;54.0500359971202;3.71985241180706;53.9601331893449
179;3.71994240460763;54.0500359971202;3.80984521238301;53.9601331893449
180;3.80993520518358;54.0500359971202;3.89983801295896;53.9601331893449
181;3.89992800575954;54.0500359971202;3.98983081353492;53.9601331893449
182;3.98992080633549;54.0500359971202;4.07982361411087;53.9601331893449
183;4.07991360691145;54.0500359971202;4.16981641468682;53.9601331893449
184;4.1699064074874;54.0500359971202;4.25980921526278;53.9601331893449
185;4.25989920806335;54.0500359971202;4.34980201583873;53.9601331893449
186;4.34989200863931;54.0500359971202;4.43979481641469;53.9601331893449
187;4.43988480921526;54.0500359971202;4.52978761699064;53.9601331893449
188;4.52987760979122;54.0500359971202;4.61978041756659;53.9601331893449
189;4.61987041036717;54.0500359971202;4.70977321814255;53.9601331893449
190;4.70986321094312;54.0500359971202;4.7997660187185;53.9601331893449
191;4.79985601151908;54.0500359971202;4.88975881929446;53.9601331893449
192;4.88984881209503;54.0500359971202;4.97975161987041;53.9601331893449
193;4.97984161267098;54.0500359971202;5.06974442044636;53.9601331893449
194;5.06983441324694;54.0500359971202;5.15973722102232;53.9601331893449
195;5.15982721382289;54.0500359971202;5.24973002159827;53.9601331893449
196;5.24982001439885;54.0500359971202;5.33972282217422;53.9601331893449
197;5.3398128149748;54.0500359971202;5.42971562275018;53.9601331893449
198;5.42980561555075;54.0500359971202;5.51970842332613;53.9601331893449
199;5.51979841612671;54.0500359971202;5.60970122390209;53.9601331893449
200;5.60979121670266;54.0500359971202;5.69969402447804;53.9601331893449
201;5.69978401727862;54.0500359971202;5.78968682505399;53.9601331893449
202;5.78977681785457;54.0500359971202;5.87967962562995;53.9601331893449
203;5.87976961843052;54.0500359971202;5.9696724262059;53.9601331893449
204;5.96976241900648;54.0500359971202;6.05966522678185;53.9601331893449
205;3;53.9600431965443;3.08990280777538;53.8701403887689
206;3.08999280057595;53.9600431965443;3.17989560835133;53.8701403887689
207;3.17998560115191;53.9600431965443;3.26988840892729;53.8701403887689
208;3.26997840172786;53.9600431965443;3.35988120950324;53.8701403887689
209;3.35997120230382;53.9600431965443;3.44987401007919;53.8701403887689
210;3.44996400287977;53.9600431965443;3.53986681065515;53.8701403887689
211;3.53995680345572;53.9600431965443;3.6298596112311;53.8701403887689
212;3.62994960403168;53.9600431965443;3.71985241180706;53.8701403887689
213;3.71994240460763;53.9600431965443;3.80984521238301;53.8701403887689
214;3.80993520518358;53.9600431965443;3.89983801295896;53.8701403887689
215;3.89992800575954;53.9600431965443;3.98983081353492;53.8701403887689
216;3.98992080633549;53.9600431965443;4.07982361411087;53.8701403887689
217;4.07991360691145;53.9600431965443;4.16981641468682;53.8701403887689
218;4.1699064074874;53.9600431965443;4.25980921526278;53.8701403887689
219;4.25989920806335;53.9600431965443;4.34980201583873;53.8701403887689
220;4.34989200863931;53.9600431965443;4.43979481641469;53.8701403887689
221;4.43988480921526;53.9600431965443;4.52978761699064;53.8701403887689
222;4.52987760979122;53.9600431965443;4.61978041756659;53.8701403887689
223;4.61987041036717;53.9600431965443;4.70977321814255;53.8701403887689
224;4.70986321094312;53.9600431965443;4.7997660187185;53.8701403887689
225;4.79985601151908;53.9600431965443;4.88975881929446;53.8701403887689
226;4.88984881209503;53.9600431965443;4.97975161987041;53.8701403887689
227;4.97984161267098;53.9600431965443;5.06974442044636;53.8701403887689
228;5.06983441324694;53.9600431965443;5.15973722102232;53.8701403887689
229;5.15982721382289;53.9600431965443;5.24973002159827;53.8701403887689
230;5.24982001439885;53.9600431965443;5.33972282217422;53.8701403887689
231;5.3398128149748;53.9600431965443;5.42971562275018;53.8701403887689
232;5.42980561555075;53.9600431965443;5.51970842332613;53.8701403887689
233;5.51979841612671;53.9600431965443;5.60970122390209;53.8701403887689
234;5.60979121670266;53.9600431965443;5.69969402447804;53.8701403887689
235;5.69978401727862;53.9600431965443;5.78968682505399;53.8701403887689
236;5.78977681785457;53.9600431965443;5.87967962562995;53.8701403887689
237;5.87976961843052;53.9600431965443;5.9696724262059;53.8701403887689
238;5.96976241900648;53.9600431965443;6.05966522678185;53.8701403887689
239;3;53.8700503959683;3.08990280777538;53.7801475881929
240;3.08999280057595;53.8700503959683;3.17989560835133;53.7801475881929
241;3.17998560115191;53.8700503959683;3.26988840892729;53.7801475881929
242;3.26997840172786;53.8700503959683;3.35988120950324;53.7801475881929
243;3.35997120230382;53.8700503959683;3.44987401007919;53.7801475881929
244;3.44996400287977;53.8700503959683;3.53986681065515;53.7801475881929
245;3.53995680345572;53.8700503959683;3.6298596112311;53.7801475881929
246;3.62994960403168;53.8700503959683;3.71985241180706;53.7801475881929
247;3.71994240460763;53.8700503959683;3.80984521238301;53.7801475881929
248;3.80993520518358;53.8700503959683;3.89983801295896;53.7801475881929
249;3.89992800575954;53.8700503959683;3.98983081353492;53.7801475881929
250;3.98992080633549;53.8700503959683;4.07982361411087;53.7801475881929
251;4.07991360691145;53.8700503959683;4.16981641468682;53.7801475881929
252;4.1699064074874;53.8700503959683;4.25980921526278;53.7801475881929
253;4.25989920806335;53.8700503959683;4.34980201583873;53.7801475881929
254;4.34989200863931;53.8700503959683;4.43979481641469;53.7801475881929
255;4.43988480921526;53.8700503959683;4.52978761699064;53.7801475881929
256;4.52987760979122;53.8700503959683;4.61978041756659;53.7801475881929
257;4.61987041036717;53.8700503959683;4.70977321814255;53.7801475881929
258;4.70986321094312;53.8700503959683;4.7997660187185;53.7801475881929
259;4.79985601151908;53.8700503959683;4.88975881929446;53.7801475881929
260;4.88984881209503;53.8700503959683;4.97975161987041;53.7801475881929
261;4.97984161267098;53.8700503959683;5.06974442044636;53.7801475881929
262;5.06983441324694;53.8700503959683;5.15973722102232;53.7801475881929
263;5.15982721382289;53.8700503959683;5.24973002159827;53.7801475881929
264;5.24982001439885;53.8700503959683;5.33972282217422;53.7801475881929
265;5.3398128149748;53.8700503959683;5.42971562275018;53.7801475881929
266;5.42980561555075;53.8700503959683;5.51970842332613;53.7801475881929
267;5.51979841612671;53.8700503959683;5.60970122390209;53.7801475881929
268;5.60979121670266;53.8700503959683;5.69969402447804;53.7801475881929
269;5.69978401727862;53.8700503959683;5.78968682505399;53.7801475881929
270;5.78977681785457;53.8700503959683;5.87967962562995;53.7801475881929
271;5.87976961843052;53.8700503959683;5.9696724262059;53.7801475881929
272;5.96976241900648;53.8700503959683;6.05966522678185;53.7801475881929
273;3;53.7800575953924;3.08990280777538;53.690154787617
274;3.08999280057595;53.7800575953924;3.17989560835133;53.690154787617
275;3.17998560115191;53.7800575953924;3.26988840892729;53.690154787617
276;3.26997840172786;53.7800575953924;3.35988120950324;53.690154787617
277;3.35997120230382;53.7800575953924;3.44987401007919;53.690154787617
278;3.44996400287977;53.7800575953924;3.53986681065515;53.690154787617
279;3.53995680345572;53.7800575953924;3.6298596112311;53.690154787617
280;3.62994960403168;53.7800575953924;3.71985241180706;53.690154787617
281;3.71994240460763;53.7800575953924;3.80984521238301;53.690154787617
282;3.80993520518358;53.7800575953924;3.89983801295896;53.690154787617
283;3.89992800575954;53.7800575953924;3.98983081353492;53.690154787617
284;3.98992080633549;53.7800575953924;4.07982361411087;53.690154787617
285;4.07991360691145;53.7800575953924;4.16981641468682;53.690154787617
286;4.1699064074874;53.7800575953924;4.25980921526278;53.690154787617
287;4.25989920806335;53.7800575953924;4.34980201583873;53.690154787617
288;4.34989200863931;53.7800575953924;4.43979481641469;53.690154787617
289;4.43988480921526;53.7800575953924;4.52978761699064;53.690154787617
290;4.52987760979122;53.7800575953924;4.61978041756659;53.690154787617
291;4.61987041036717;53.7800575953924;4.70977321814255;53.690154787617
292;4.70986321094312;53.7800575953924;4.7997660187185;53.690154787617
293;4.79985601151908;53.7800575953924;4.88975881929446;53.690154787617
294;4.88984881209503;53.7800575953924;4.97975161987041;53.690154787617
295;4.97984161267098;53.7800575953924;5.06974442044636;53.690154787617
296;5.06983441324694;53.7800575953924;5.15973722102232;53.690154787617
297;5.15982721382289;53.7800575953924;5.24973002159827;53.690154787617
298;5.24982001439885;53.7800575953924;5.33972282217422;53.690154787617
299;5.3398128149748;53.7800575953924;5.42971562275018;53.690154787617
300;5.42980561555075;53.7800575953924;5.51970842332613;53.690154787617
301;5.51979841612671;53.7800575953924;5.60970122390209;53.690154787617
302;5.60979121670266;53.7800575953924;5.69969402447804;53.690154787617
303;5.69978401727862;53.7800575953924;5.78968682505399;53.690154787617
304;5.78977681785457;53.7800575953924;5.87967962562995;53.690154787617
305;5.87976961843052;53.7800575953924;5.9696724262059;53.690154787617
306;5.96976241900648;53.7800575953924;6.05966522678185;53.690154787617
307;3;53.6900647948164;3.08990280777538;53.600161987041
308;3.08999280057595;53.6900647948164;3.17989560835133;53.600161987041
309;3.17998560115191;53.6900647948164;3.26988840892729;53.600161987041
310;3.26997840172786;53.6900647948164;3.35988120950324;53.600161987041
311;3.35997120230382;53.6900647948164;3.44987401007919;53.600161987041
312;3.44996400287977;53.6900647948164;3.53986681065515;53.600161987041
313;3.53995680345572;53.6900647948164;3.6298596112311;53.600161987041
314;3.62994960403168;53.6900647948164;3.71985241180706;53.600161987041
315;3.71994240460763;53.6900647948164;3.80984521238301;53.600161987041
316;3.80993520518358;53.6900647948164;3.89983801295896;53.600161987041
317;3.89992800575954;53.6900647948164;3.98983081353492;53.600161987041
318;3.98992080633549;53.6900647948164;4.07982361411087;53.600161987041
319;4.07991360691145;53.6900647948164;4.16981641468682;53.600161987041
320;4.1699064074874;53.6900647948164;4.25980921526278;53.600161987041
321;4.25989920806335;53.6900647948164;4.34980201583873;53.600161987041
322;4.34989200863931;53.6900647948164;4.43979481641469;53.600161987041
323;4.43988480921526;53.6900647948164;4.52978761699064;53.600161987041
324;4.52987760979122;53.6900647948164;4.61978041756659;53.600161987041
325;4.61987041036717;53.6900647948164;4.70977321814255;53.600161987041
326;4.70986321094312;53.6900647948164;4.7997660187185;53.600161987041
327;4.79985601151908;53.6900647948164;4.88975881929446;53.600161987041
328;4.88984881209503;53.6900647948164;4.97975161987041;53.600161987041
329;4.97984161267098;53.6900647948164;5.06974442044636;53.600161987041
330;5.06983441324694;53.6900647948164;5.15973722102232;53.600161987041
331;5.15982721382289;53.6900647948164;5.24973002159827;53.600161987041
332;5.24982001439885;53.6900647948164;5.33972282217422;53.600161987041
333;5.3398128149748;53.6900647948164;5.42971562275018;53.600161987041
334;5.42980561555075;53.6900647948164;5.51970842332613;53.600161987041
335;5.51979841612671;53.6900647948164;5.60970122390209;53.600161987041
336;5.60979121670266;53.6900647948164;5.69969402447804;53.600161987041
337;5.69978401727862;53.6900647948164;5.78968682505399;53.600161987041
338;5.78977681785457;53.6900647948164;5.87967962562995;53.600161987041
339;5.87976961843052;53.6900647948164;5.9696724262059;53.600161987041
340;5.96976241900648;53.6900647948164;6.05966522678185;53.600161987041
341;3;53.6000719942405;3.08990280777538;53.5101691864651
342;3.08999280057595;53.6000719942405;3.17989560835133;53.5101691864651
343;3.17998560115191;53.6000719942405;3.26988840892729;53.5101691864651
344;3.26997840172786;53.6000719942405;3.35988120950324;53.5101691864651
345;3.35997120230382;53.6000719942405;3.44987401007919;53.5101691864651
346;3.44996400287977;53.6000719942405;3.53986681065515;53.5101691864651
347;3.53995680345572;53.6000719942405;3.6298596112311;53.5101691864651
348;3.62994960403168;53.6000719942405;3.71985241180706;53.5101691864651
349;3.71994240460763;53.6000719942405;3.80984521238301;53.5101691864651
350;3.80993520518358;53.6000719942405;3.89983801295896;53.5101691864651
351;3.89992800575954;53.6000719942405;3.98983081353492;53.5101691864651
352;3.98992080633549;53.6000719942405;4.07982361411087;53.5101691864651
353;4.07991360691145;53.6000719942405;4.16981641468682;53.5101691864651
354;4.1699064074874;53.6000719942405;4.25980921526278;53.5101691864651
355;4.25989920806335;53.6000719942405;4.34980201583873;53.5101691864651
356;4.34989200863931;53.6000719942405;4.43979481641469;53.5101691864651
357;4.43988480921526;53.6000719942405;4.52978761699064;53.5101691864651
358;4.52987760979122;53.6000719942405;4.61978041756659;53.5101691864651
359;4.61987041036717;53.6000719942405;4.70977321814255;53.5101691864651
360;4.70986321094312;53.6000719942405;4.7997660187185;53.5101691864651
361;4.79985601151908;53.6000719942405;4.88975881929446;53.5101691864651
362;4.88984881209503;53.6000719942405;4.97975161987041;53.5101691864651
363;4.97984161267098;53.6000719942405;5.06974442044636;53.5101691864651
364;5.06983441324694;53.6000719942405;5.15973722102232;53.5101691864651
365;5.15982721382289;53.6000719942405;5.24973002159827;53.5101691864651
366;5.24982001439885;53.6000719942405;5.33972282217422;53.5101691864651
367;5.3398128149748;53.6000719942405;5.42971562275018;53.5101691864651
368;5.42980561555075;53.6000719942405;5.51970842332613;53.5101691864651
369;5.51979841612671;53.6000719942405;5.60970122390209;53.5101691864651
370;5.60979121670266;53.6000719942405;5.69969402447804;53.5101691864651
371;5.69978401727862;53.6000719942405;5.78968682505399;53.5101691864651
372;5.78977681785457;53.6000719942405;5.87967962562995;53.5101691864651
373;5.87976961843052;53.6000719942405;5.9696724262059;53.5101691864651
374;5.96976241900648;53.6000719942405;6.05966522678185;53.5101691864651
375;3;53.5100791936645;3.08990280777538;53.4201763858891
376;3.08999280057595;53.5100791936645;3.17989560835133;53.4201763858891
377;3.17998560115191;53.5100791936645;3.26988840892729;53.4201763858891
378;3.26997840172786;53.5100791936645;3.35988120950324;53.4201763858891
379;3.35997120230382;53.5100791936645;3.44987401007919;53.4201763858891
380;3.44996400287977;53.5100791936645;3.53986681065515;53.4201763858891
381;3.53995680345572;53.5100791936645;3.6298596112311;53.4201763858891
382;3.62994960403168;53.5100791936645;3.71985241180706;53.4201763858891
383;3.71994240460763;53.5100791936645;3.80984521238301;53.4201763858891
384;3.80993520518358;53.5100791936645;3.89983801295896;53.4201763858891
385;3.89992800575954;53.5100791936645;3.98983081353492;53.4201763858891
386;3.98992080633549;53.5100791936645;4.07982361411087;53.4201763858891
387;4.07991360691145;53.5100791936645;4.16981641468682;53.4201763858891
388;4.1699064074874;53.5100791936645;4.25980921526278;53.4201763858891
389;4.25989920806335;53.5100791936645;4.34980201583873;53.4201763858891
390;4.34989200863931;53.5100791936645;4.43979481641469;53.4201763858891
391;4.43988480921526;53.5100791936645;4.52978761699064;53.4201763858891
392;4.52987760979122;53.5100791936645;4.61978041756659;53.4201763858891
393;4.61987041036717;53.5100791936645;4.70977321814255;53.4201763858891
394;4.70986321094312;53.5100791936645;4.7997660187185;53.4201763858891
395;4.79985601151908;53.5100791936645;4.88975881929446;53.4201763858891
396;4.88984881209503;53.5100791936645;4.97975161987041;53.4201763858891
397;4.97984161267098;53.5100791936645;5.06974442044636;53.4201763858891
398;5.06983441324694;53.5100791936645;5.15973722102232;53.4201763858891
399;5.15982721382289;53.5100791936645;5.24973002159827;53.4201763858891
400;5.24982001439885;53.5100791936645;5.33972282217422;53.4201763858891
401;5.3398128149748;53.5100791936645;5.42971562275018;53.4201763858891
402;5.42980561555075;53.5100791936645;5.51970842332613;53.4201763858891
403;5.51979841612671;53.5100791936645;5.60970122390209;53.4201763858891
404;5.60979121670266;53.5100791936645;5.69969402447804;53.4201763858891
405;5.69978401727862;53.5100791936645;5.78968682505399;53.4201763858891
406;5.78977681785457;53.5100791936645;5.87967962562995;53.4201763858891
407;5.87976961843052;53.5100791936645;5.9696724262059;53.4201763858891
408;5.96976241900648;53.5100791936645;6.05966522678185;53.4201763858891
409;3;53.4200863930886;3.08990280777538;53.3301835853132
410;3.08999280057595;53.4200863930886;3.17989560835133;53.3301835853132
411;3.17998560115191;53.4200863930886;3.26988840892729;53.3301835853132
412;3.26997840172786;53.4200863930886;3.35988120950324;53.3301835853132
413;3.35997120230382;53.4200863930886;3.44987401007919;53.3301835853132
414;3.44996400287977;53.4200863930886;3.53986681065515;53.3301835853132
415;3.53995680345572;53.4200863930886;3.6298596112311;53.3301835853132
416;3.62994960403168;53.4200863930886;3.71985241180706;53.3301835853132
417;3.71994240460763;53.4200863930886;3.80984521238301;53.3301835853132
418;3.80993520518358;53.4200863930886;3.89983801295896;53.3301835853132
419;3.89992800575954;53.4200863930886;3.98983081353492;53.3301835853132
