time;mmsi;name;country;shiptype;navState;course;deltaCourse;speed;deltaSpeed;lat;lon;aisOff;classAtypical;intentIntrusionROI;leavingTSS;uTurn;unexpectedStop;level;notifyOp;
2013-04-27T17:38:00.000+02:00;244688000;NESTOR;244;90;0;200.3;-0.022000000000001782;7.9;7.999999999999711E-4;53.25241;4.487403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3086018969956412E-15;
2013-04-27T17:38:30.000+02:00;244688000;NESTOR;244;90;0;199.2;-0.0162666666666676;8.0;3.076923076923421E-5;53.25136;4.486772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6543009484978206E-15;
2013-04-27T17:39:00.000+02:00;244688000;NESTOR;244;90;0;200.0;-0.023950617283950728;7.7;-2.1842355175693366E-4;53.25033;4.486143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.271504742489103E-16;
2013-04-27T17:39:30.000+02:00;244688000;NESTOR;244;90;0;202.7;-0.009254510921175551;7.9;-3.798670465335145E-5;53.24919;4.485424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1357523712445515E-16;
2013-04-27T17:40:00.000+02:00;244688000;NESTOR;244;90;0;202.4;-0.0049282051282062865;8.0;-4.102564102558641E-5;53.24835;4.484913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0678761856222758E-16;
2013-04-27T17:40:30.000+02:00;244688000;NESTOR;244;90;0;200.4;0.01479999999999772;7.9;3.7222222222220344E-4;53.24722;4.484175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0339380928111379E-16;
2013-04-27T17:41:00.000+02:00;244688000;NESTOR;244;90;0;199.6;0.005416666666670266;8.1;9.722222222221966E-4;53.24628;4.483588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1696904640556894E-17;
2013-04-27T17:41:30.000+02:00;244688000;NESTOR;244;90;0;195.8;-9.722222222222854E-4;8.1;9.920634920635033E-4;53.24537;4.483037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5848452320278447E-17;
2013-04-27T17:42:00.000+02:00;244688000;NESTOR;244;90;0;193.2;-0.05126262626262606;8.2;8.513708513707622E-4;53.24403;4.482461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2924226160139223E-17;
2013-04-27T17:42:30.000+02:00;244688000;NESTOR;244;90;0;196.7;-0.05468181818181961;8.1;8.787878787879085E-4;53.24294;4.481985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.462113080069612E-18;
