time;mmsi;name;country;shiptype;navState;course;deltaCourse;speed;deltaSpeed;lat;lon;aisOff;classAtypical;intentIntrusionROI;leavingTSS;uTurn;unexpectedStop;level;notifyOp;trafficViolation;AISalert;
2013-04-14T22:23:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3486328125;0.0;0.0;
2013-04-14T22:23:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34931640625000004;0.0;0.0;
2013-04-14T22:24:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34965820312500007;0.0;0.0;
2013-04-14T22:24:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3498291015625;0.0;0.0;
2013-04-14T22:25:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34991455078125;0.0;0.0;
2013-04-14T22:25:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34995727539062504;0.0;0.0;
2013-04-14T22:26:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34997863769531257;0.0;0.0;
2013-04-14T22:26:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34998931884765627;0.0;0.0;
2013-04-14T22:27:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499946594238281;0.0;0.0;
2013-04-14T22:27:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499973297119141;0.0;0.0;
2013-04-14T22:28:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499986648559571;0.0;0.0;
2013-04-14T22:28:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999933242797854;0.0;0.0;
2013-04-14T22:29:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999966621398926;0.0;0.0;
2013-04-14T22:29:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499998331069947;0.0;0.0;
2013-04-14T22:30:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999165534974;0.0;0.0;
2013-04-14T22:30:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999582767487;0.0;0.0;
2013-04-14T22:31:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999997913837433;0.0;0.0;
2013-04-14T22:31:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999895691872;0.0;0.0;
2013-04-14T22:32:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999999478459365;0.0;0.0;
2013-04-14T22:32:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999973922968;0.0;0.0;
2013-04-14T22:33:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999986961484;0.0;0.0;
